# --- Participant Metadata ---
# Participant Label: t0gTQgme14hh724qOS2ZL3PiVLm2
# Session ID: 1763875804648
# Session Date: 2025-11-23T05:30:04.648Z
# Consent Accepted: YES
# Consent Timestamp: N/A
# Survey Age Check: YES
# Survey Webcam Check: YES
# Survey Games Played: 카운터-스트라이크 2 (CS2); THE FINALS (더 파이널스); 이스케이프 프롬 타르코프 (Escape from Tarkov)
# Survey Main Game: 이스케이프 프롬 타르코프 (Escape from Tarkov)
# Survey Main Game (Other): N/A
# Survey Aim Trainer Usage: yes
# Survey Rank: sd
# Survey Play Time: < 100시간
# Survey Self-Assessment: 4

# --- System & Calibration ---
# Calibration Status: not-started
# Validation Error (px): N/A
# Validation Avg. StdDev (px): N/A
# Calibration Completed At: N/A
# Screen Size: 2560x1328

# --- Training Summary ---
# Duration (s): 60
# Score: 12
# Accuracy (%): 32.43
# Targets Hit: 12/37
# Avg Reaction Time (ms): 1148.28
# Gaze Accuracy (%): 12.12
# Mouse Accuracy (%): 22.10

# --- Individual Task Results ---
# No structured task results were recorded for this session.

# --- Raw Gaze & Mouse Data ---
timestamp,taskId,targetX,targetY,gazeX,gazeY,mouseX,mouseY,targetHit
244653,1,,,1138.9987260976134,611.4541542622306,1280,664,false
244781.89999999106,2,,,1150.6963394487796,665.8602443785322,1280,664,false
244976.69999998808,target-1763875744619-0.9546168980420119,1310.1622349823215,503.3456830337817,1146.100126532367,645.4800297283273,1280,664,false
245088.5,target-1763875744619-0.9546168980420119,1268.2237553847476,700.4444261571352,1178.305153935786,754.4400296569011,1280,664,false
245191.19999998808,target-1763875744619-0.9546168980420119,1236.191733557795,959.2411654889121,1226.7947202660316,778.5332493297639,1280,664,false
245300.5,target-1763875744619-0.9546168980420119,829.2894213301742,724.6605733971921,1260.4795104681466,876.2467881618628,1280,664,false
245420,target-1763875744619-0.9546168980420119,8477.398164791975,4644.8290152073005,1224.4152332864464,755.4625695389251,1280,664,false
245525.5,target-1763875744619-0.9546168980420119,1497.8456726747727,252.01180467249466,1236.2028528309354,672.7214825727501,1280,664,false
245631.89999999106,target-1763875744619-0.9546168980420119,1353.9823456165402,761.1325083966092,1245.61279294615,684.61813398344,1280,664,false
245745.5,target-1763875744619-0.9546168980420119,173.2324210702339,-147.20527894456305,1219.9151601655856,665.6024478391853,1280,664,false
245862.79999999702,target-1763875744619-0.9546168980420119,1513.5766550205574,-440.4295632270828,1177.7737589327419,658.2668212555584,1280,664,false
245970.19999998808,target-1763875744619-0.9546168980420119,1692.452501681234,999.9224015142997,1015.8412938674688,924.8145187397239,1280,664,false
246077.5,target-1763875744619-0.9546168980420119,972.2956775845098,830.027488532588,1230.998906053248,836.5743420401005,1280,664,false
246192.79999999702,target-1763875744619-0.9546168980420119,1402.5707631696434,792.0559311588427,1182.8126683188111,699.3052535302224,1280,664,false
246312.79999999702,target-1763875744619-0.9546168980420119,1556.9056020049352,763.6570975103116,1145.5271513546622,703.4767214701492,1280,664,false
246423.69999998808,target-1763875744619-0.9546168980420119,1556.9056020049352,763.6570975103116,1151.636736219791,644.3823400964802,1280,664,false
246536.69999998808,target-1763875744619-0.9546168980420119,2447.799745116918,465.56580290176817,1185.4463459900926,577.4068635073843,1280,664,false
246646.39999999106,target-1763875744619-0.9546168980420119,2585.1053704756055,429.9261602423563,1192.55730845893,555.67396101094,1280,664,false
246765.09999999404,target-1763875746458-0.17166237847139676,2165.728834597803,354.33796284154903,1219.237255946584,603.0540747175401,1280,664,false
246869.29999999702,target-1763875746458-0.17166237847139676,1916.5492082214926,700.4007440374827,1169.9742402863114,659.376859561678,1280,664,false
246980.69999998808,target-1763875746458-0.17166237847139676,2110.620551541849,1310.4585706161831,1193.5128844517994,737.530190096548,1280,664,false
247084.39999999106,target-1763875746458-0.17166237847139676,1979.0280472303557,1504.116448259913,1242.3388096877266,743.9598935033875,1280,664,false
247189.29999999702,target-1763875746458-0.17166237847139676,1566.3305327224941,1475.464700927643,1249.6483321008297,759.8328424452432,1280,664,false
247294.59999999404,target-1763875746458-0.17166237847139676,1234.2763489874844,1333.4752587490743,1193.292245921626,706.2475412083525,1280,664,false
247400,target-1763875746458-0.17166237847139676,1183.2462618989673,1325.596624499066,1304.303712855253,795.4212628597334,1280,664,false
247507,target-1763875746458-0.17166237847139676,1177.6263430352128,1309.4379541901071,1292.145726204238,820.3992323532641,1280,664,false
247614.09999999404,target-1763875746458-0.17166237847139676,985.2490956134046,841.2215062660257,1184.660404219736,811.8530702891568,1280,664,false
247725.29999999702,target-1763875746458-0.17166237847139676,983.0363537364798,834.9841274333479,1241.4761776029354,639.6406148670135,1280,664,false
247857.59999999404,target-1763875746458-0.17166237847139676,967.7186188979899,814.6493228004408,1189.9391009153585,593.6307103213887,1280,664,false
247966.29999999702,target-1763875746458-0.17166237847139676,799.5376367044928,496.298539416931,1174.9642047601753,590.6763398353828,1280,664,false
248074.09999999404,target-1763875746458-0.17166237847139676,749.5676682502258,416.3834471186228,1169.9510718854701,585.8147628930479,1280,664,false
248180.29999999702,target-1763875746458-0.17166237847139676,698.3314755545414,270.906240029252,1165.375424996215,616.5645995422532,1280,664,false
248292.5,target-1763875746458-0.17166237847139676,696.3153659607497,244.5742942393346,1102.7588431203324,639.5606584586648,1280,664,false
248398.29999999702,target-1763875746458-0.17166237847139676,858.5361841191645,-643.1904998553332,1049.7842189408234,691.1094019633476,1280,664,false
248507.69999998808,target-1763875746458-0.17166237847139676,953.1132953602338,-736.8493881121248,1058.1210573238216,729.7100648733932,1280,664,false
248612,target-1763875746458-0.17166237847139676,1890.8225256742012,-876.8692677503702,1156.4200464874104,740.8244066116831,1280,664,false
248720.5,target-1763875748359-0.43580012190630346,1639.3640458137902,-783.4914586177796,1259.8139898512056,732.6111582039152,1280,664,false
248835,target-1763875748359-0.43580012190630346,1772.828854030096,-294.56894915315166,1267.0659688513101,692.532625258259,1280,664,false
248952.69999998808,target-1763875748359-0.43580012190630346,1764.0051839045136,-216.15274265420027,1347.861864214719,636.9287909153524,1280,664,false
249059.5,target-1763875748359-0.43580012190630346,1747.201772935392,45.22803207951475,1286.333555379527,624.5767022584052,1280,664,false
249166.19999998808,target-1763875748359-0.43580012190630346,1712.0449207955794,162.11343891382367,1237.2368057827675,704.9498238512366,1280,664,false
249290.59999999404,target-1763875748359-0.43580012190630346,1712.1138501191194,173.40073439647722,1256.5746228122443,687.725452276123,1280,664,false
249397.39999999106,target-1763875748359-0.43580012190630346,1622.535863707453,566.9827750296923,1254.5215272141184,673.3103273052093,1280,664,false
249499.59999999404,target-1763875748359-0.43580012190630346,1611.0402258663362,622.8223450652005,1294.0166164972882,693.3218930186449,1280,664,false
249601.89999999106,target-1763875748359-0.43580012190630346,1602.2408294510294,635.5086644668788,1310.3723114215866,708.8822570269349,1280,664,false
249721.89999999106,target-1763875748359-0.43580012190630346,1442.1778847645853,651.4128481284969,1277.761144306201,645.919867711507,1280,664,false
249830.69999998808,target-1763875748359-0.43580012190630346,1383.876115369026,630.8764251470583,1292.751198367911,682.7991589642747,1280,664,false
249936.69999998808,target-1763875748359-0.43580012190630346,1300.7463073030908,637.612885368421,1303.8628201223855,658.8614793388429,1280,664,false
250038.59999999404,target-1763875748359-0.43580012190630346,1244.2548864452392,658.5396614144269,1278.2031591827074,696.7870958180367,1280,664,false
250143.89999999106,target-1763875748359-0.43580012190630346,1232.445211924047,679.4026351409385,1226.2475633779695,680.8111563683277,1280,664,false
250253.79999999702,target-1763875748359-0.43580012190630346,1230.0648153638185,687.2865739927887,1140.4086550639747,671.4921746780001,1280,664,false
250357.89999999106,target-1763875748359-0.43580012190630346,1263.0865805766177,685.499170846771,1120.1734484988544,672.7890723736278,1280,664,false
250475.19999998808,target-1763875748359-0.43580012190630346,1286.6149327894846,659.027234311187,1057.1151308952674,688.9028305859433,1280,664,false
250589.5,target-1763875750221-0.2167858008521526,1882.2804198184465,947.1432456724575,1120.1380164490038,675.2355357975027,1280,664,false
250694.5,target-1763875750221-0.2167858008521526,1882.2804198184465,947.1432456724575,1161.5247188895225,707.4906020501938,1280,664,false
250807.79999999702,target-1763875750221-0.2167858008521526,1882.2804198184465,947.1432456724575,1161.8164967192326,701.061154098795,1280,664,false
250924.69999998808,target-1763875750221-0.2167858008521526,2330.291284881747,796.2209244479743,988.3066272745253,779.3366626645756,1280,664,false
251037.5,target-1763875750221-0.2167858008521526,481142.49270344956,-27553.262001868312,923.6201885886326,771.3859305506393,1280,664,false
251140.5,target-1763875750221-0.2167858008521526,-7892.441827552697,1461.8887750810927,820.7644795303851,626.4501461360911,1280,664,false
251243.89999999106,target-1763875750221-0.2167858008521526,-7892.441827552697,1461.8887750810927,808.8739310775087,576.6773059515974,1280,664,false
251358.39999999106,target-1763875750221-0.2167858008521526,-6649.673079245314,1387.832298376782,887.1124305457306,488.63459786563317,1280,664,false
