# --- Participant Metadata ---
# Participant Label: rX38HMOlxOZJabOuDGqxMlzOt6m2
# Session ID: 1763985515661
# Session Date: 2025-11-24T11:58:35.661Z
# Consent Accepted: YES
# Consent Timestamp: N/A
# Survey Age Check: YES
# Survey Webcam Check: YES
# Survey Games Played: 발로란트 (Valorant)
# Survey Main Game: 발로란트 (Valorant)
# Survey Main Game (Other): N/A
# Survey Aim Trainer Usage: no
# Survey Rank: 플레티넘
# Survey Play Time: 500-1000시간
# Survey Self-Assessment: 4

# --- System & Calibration ---
# Calibration Status: validated
# Validation Error (px): 96.54
# Validation Avg. StdDev (px): 113.85
# Calibration Completed At: 2025-11-24T11:53:12.819Z
# Screen Size: 1522x749

# --- Training Summary ---
# Duration (s): 60
# Score: 35
# Accuracy (%): 81.40
# Targets Hit: 35/43
# Avg Reaction Time (ms): 1182.56
# Gaze Accuracy (%): 26.59
# Mouse Accuracy (%): 54.39

# --- Individual Task Results ---
# No structured task results were recorded for this session.

# --- Raw Gaze & Mouse Data ---
timestamp,taskId,targetX,targetY,gazeX,gazeY,mouseX,mouseY,targetHit
837323.099999994,1,,,719.6791461290322,467.76128057651914,761,374.5,false
837760,target-1763985455559-0.9443306237696354,610.3950052953758,384.42114466814303,720.9513127716311,469.3855613869403,761,374.5,false
837915.1999999881,target-1763985455559-0.9443306237696354,585.5181869232848,372.79018424391126,725.816549404381,471.11199843778854,761,374.5,false
838064.099999994,target-1763985455559-0.9443306237696354,533.5151136327338,325.4195958866936,727.7679077083718,470.1248107270951,761,374.5,false
838219.8999999911,target-1763985455559-0.9443306237696354,644.0080535745178,352.5304742107369,732.8945524716794,468.1945013447437,761,374.5,false
838368.799999997,target-1763985455559-0.9443306237696354,663.606196262281,364.3463142627358,733.4401159537474,465.2248727970414,761,374.5,false
838529,target-1763985455559-0.9443306237696354,693.4680962831743,370.111614286349,725.393352282049,460.4092826844168,761,374.5,false
838688.8999999911,target-1763985455559-0.9443306237696354,731.5327348916132,360.943419605367,727.5267274192424,463.7152432995443,761,374.5,false
838774,target-1763985455559-0.9443306237696354,754.0604021636584,360.9043592988791,,,,,true
838846,target-1763985457007-0.9436621646634731,1409.2682754721275,154.51863096448787,721.5739787249231,461.5048281743314,761,374.5,false
838958.1999999881,target-1763985457007-0.9436621646634731,1403.3140214826515,162.5037386598253,720.5751203527743,460.48574124400557,761,374.5,false
839116,target-1763985457007-0.9436621646634731,1388.8047976703328,169.0152093225729,722.009290234662,462.1765951232691,761,374.5,false
839276.6999999881,target-1763985457007-0.9436621646634731,924.6895107787732,299.3956819814275,727.7990353958852,466.3288573248062,761,374.5,false
839437.1999999881,target-1763985457007-0.9436621646634731,767.8409196874466,365.7682834003434,726.48011148059,464.7666424376694,761,374.5,false
839590.599999994,target-1763985457007-0.9436621646634731,691.5766377531952,391.1249333513703,730.9774492122409,465.72391787583507,761,374.5,false
839749.5,target-1763985457007-0.9436621646634731,746.0641031776044,383.68734430852294,733.4341256658527,466.382930701619,761,374.5,false
839891,target-1763985457007-0.9436621646634731,747.5173540619254,383.7014917990605,739.6874812385358,470.80642176853496,761,374.5,false
839972.799999997,target-1763985457007-0.9436621646634731,756.2314504971648,377.7621857321443,,,,,true
840047,target-1763985458209-0.5586421103931511,900.8622977147163,421.7807189364397,736.045944330419,468.4771744444743,761,374.5,false
840224.1999999881,target-1763985458209-0.5586421103931511,900.8622977147163,421.7807189364397,739.252013018377,470.69305499336656,761,374.5,false
840405,target-1763985458209-0.5586421103931511,907.5596132942862,418.44832835588534,735.1960243271757,469.0680190291364,761,374.5,false
840580.5,target-1763985458209-0.5586421103931511,807.905025549658,371.7176461330102,731.4512414545616,466.0098892550963,761,374.5,false
840743.099999994,target-1763985458209-0.5586421103931511,794.3696562303833,367.3946403602165,725.3087889172045,465.1640035221931,761,374.5,false
840908.3999999911,target-1763985458209-0.5586421103931511,776.440571429649,382.5154750386816,723.1607182392584,466.0931220752005,761,374.5,false
841066.1999999881,target-1763985458209-0.5586421103931511,774.9506233338346,382.52243207712274,726.3333569414061,467.93247250066617,761,374.5,false
841169.8999999911,target-1763985458209-0.5586421103931511,770.4824699687454,381.0404984602406,732.925465796095,469.3643171366644,761,374.5,false
841343.799999997,target-1763985458209-0.5586421103931511,766.0173158062105,373.5601187024161,732.4643057188366,470.606654053734,761,374.5,false
841350.099999994,target-1763985458209-0.5586421103931511,766.0173158062105,373.5601187024161,,,,,true
841521.3999999911,target-1763985459588-0.20192802382111774,406.23655558237164,243.33570455055738,732.6357524742516,468.4732177408122,761,374.5,false
841681,target-1763985459588-0.20192802382111774,452.97482688981864,253.95285774837726,735.7224514555425,469.75651070151713,761,374.5,false
841838.099999994,target-1763985459588-0.20192802382111774,617.4410445600768,302.8797636969674,731.3803021870528,467.6598802213931,761,374.5,false
842000.8999999911,target-1763985459588-0.20192802382111774,700.2064697872116,343.76769226848876,735.3364398894747,468.1964115412197,761,374.5,false
842157.799999997,target-1763985459588-0.20192802382111774,749.0619984878617,351.40088486576553,735.8809705223646,467.95812818852795,761,374.5,false
842313.599999994,target-1763985459588-0.20192802382111774,763.2616385657457,369.4682785880663,730.062619041157,464.78745110178784,761,374.5,false
