# --- Participant Metadata ---
# Participant Label: naLwtrrZ7TXV15ULlfMy1YHAYG42
# Session ID: 1764240474547
# Session Date: 2025-11-27T10:47:54.547Z
# Consent Accepted: YES
# Consent Timestamp: N/A
# Survey Age Check: YES
# Survey Webcam Check: YES
# Survey Games Played: 레인보우 식스 시즈 (Rainbow Six Siege); 오버워치 2 (Overwatch 2)
# Survey Main Game: 레인보우 식스 시즈 (Rainbow Six Siege)
# Survey Main Game (Other): N/A
# Survey Aim Trainer Usage: no
# Survey Rank: 브론즈
# Survey Play Time: 500-1000시간
# Survey Self-Assessment: 5

# --- System & Calibration ---
# Calibration Status: validated
# Validation Error (px): 87.46
# Validation Avg. StdDev (px): 40.39
# Calibration Completed At: 2025-11-27T10:46:50.756Z
# Screen Size: 1710x906

# --- Training Summary ---
# Duration (s): 60
# Score: 32
# Accuracy (%): 74.42
# Targets Hit: 32/43
# Avg Reaction Time (ms): 1174.66
# Gaze Accuracy (%): 1.57
# Mouse Accuracy (%): 54.33

# --- Individual Task Results ---
# No structured task results were recorded for this session.

# --- Raw Gaze & Mouse Data ---
timestamp,taskId,targetX,targetY,gazeX,gazeY,mouseX,mouseY,targetHit
522348.39999997616,1,,,698.8433391098976,653.395865833032,855,453,false
522581.8000000119,target-1764240414504-0.25296499169753717,477.7098285974044,173.71515452932366,761.3922871435614,659.5057875081726,855,453,false
522723.10000002384,target-1764240414504-0.25296499169753717,492.4685726897884,292.12336729656073,772.3021894726961,707.4005532095805,855,453,false
522846.89999997616,target-1764240414504-0.25296499169753717,317.22358175252117,252.4333820743381,749.7848834859454,753.8274053115584,855,453,false
522969.39999997616,target-1764240414504-0.25296499169753717,497.6793893228708,303.0538465291685,610.1574463324826,735.1226843899244,855,453,false
523090.1999999881,target-1764240414504-0.25296499169753717,761.596840429093,388.4513258568269,532.8794343456153,719.1180126127003,855,453,false
523214.10000002384,target-1764240414504-0.25296499169753717,765.092394874444,390.6177324861066,555.9346612030507,594.0089486424847,855,453,false
523328.10000002384,target-1764240414504-0.25296499169753717,797.6331860958127,411.38687473839025,684.152937040697,555.496596245371,855,453,false
523451.89999997616,target-1764240414504-0.25296499169753717,839.1776179557876,429.3341335572586,787.9647634180737,554.3326557820021,855,453,false
523565.3000000119,target-1764240414504-0.25296499169753717,845.7665548456229,434.8665224442993,805.759123037317,506.5126461100635,855,453,false
523689,target-1764240414504-0.25296499169753717,845.767959210658,436.6811450811436,852.2249944771578,489.67645316766414,855,453,false
523812.6999999881,target-1764240414504-0.25296499169753717,858.9156127996409,454.84408529335263,951.8746074092044,582.2823180385269,855,453,false
523919.3000000119,target-1764240414504-0.25296499169753717,858.9156127996409,454.84408529335275,876.1565385179241,676.9047309500219,855,453,false
524049,target-1764240414504-0.25296499169753717,858.9157078857926,456.6561544920431,780.8894813976283,768.5937093343081,855,453,false
524051.89999997616,target-1764240414504-0.25296499169753717,858.9157078857926,456.6561544920431,,,,,true
524181.5,target-1764240416015-0.07209985463485113,40261.25908273143,-1203.8816290345794,736.418863747359,747.0769162242464,855,453,false
524312.6999999881,target-1764240416015-0.07209985463485113,2348.4899215161436,592.0265305073759,774.7493888425098,672.7790200452299,855,453,false
524428.3999999762,target-1764240416015-0.07209985463485113,1701.806083355025,643.7268514136704,810.5968803851147,692.2434944153009,855,453,false
524563.5,target-1764240416015-0.07209985463485113,1295.2648885065282,683.8296254645454,796.9202229037472,713.7388550664178,855,453,false
524687.6000000238,target-1764240416015-0.07209985463485113,924.1990587292447,755.5058873904718,815.4479295160521,636.9685782448183,855,453,false
524813.6000000238,target-1764240416015-0.07209985463485113,861.6425293287206,528.4846380572607,775.4281176056388,679.5089872838759,855,453,false
524936.8999999762,target-1764240416015-0.07209985463485113,896.4711100040942,517.2739304712267,673.9581200864295,656.0398325928207,855,453,false
525063.3999999762,target-1764240416015-0.07209985463485113,958.3337854653397,515.0082156608315,632.9166672521368,648.0919959497658,855,453,false
525181.5,target-1764240416015-0.07209985463485113,921.9273221145426,484.15039991975993,697.0183579690788,652.0815165208369,855,453,false
525297.8999999762,target-1764240416015-0.07209985463485113,901.5806121290442,471.53545663562153,677.5542607066969,654.8603991422005,855,453,false
525418.6000000238,target-1764240416015-0.07209985463485113,865.1742403758849,455.314555687808,752.2358482925268,592.0297248569477,855,453,false
525536.5,target-1764240416015-0.07209985463485113,865.1742403758849,455.314555687808,765.3249295684052,625.8816752826519,855,453,false
525661.3999999762,target-1764240416015-0.07209985463485113,830.7514990110946,448.0434165918604,803.4867107599526,632.8629196609126,855,453,false
525795.8000000119,target-1764240416015-0.07209985463485113,832.5667477719144,448.0474243218174,773.9160627161298,641.9367107369196,855,453,false
525935.1000000238,target-1764240416015-0.07209985463485113,839.8211442719744,448.0603345141648,798.386094580051,606.8746204765661,855,453,false
525949.5,target-1764240416015-0.07209985463485113,839.8211442719744,448.0603345141648,,,,,true
526068.1000000238,target-1764240417907-0.2687140763492982,-22508.74507707098,95.14319467509587,752.015894241846,652.6443376751208,855,453,false
526201,target-1764240417907-0.2687140763492982,-13576.07199875917,237.4382222335523,796.209121943629,717.0610792653381,855,453,false
526329.3999999762,target-1764240417907-0.2687140763492982,-2672.4064566218867,430.69623659325515,746.2255298207765,807.8432034497092,855,453,false
526464.5,target-1764240417907-0.2687140763492982,443.4159730469215,657.1039781571018,865.9042035126893,676.1931869380511,855,453,false
526588.8000000119,target-1764240417907-0.2687140763492982,542.0130146349707,673.6439727891517,828.3333527413856,585.9142419250599,855,453,false
526711.1000000238,target-1764240417907-0.2687140763492982,716.3244735220192,619.0924739994751,659.3352339861523,652.1396322239694,855,453,false
526836.8000000119,target-1764240417907-0.2687140763492982,796.3526531404432,505.7591593536945,645.4935788281701,616.1851405792528,855,453,false
526954.6999999881,target-1764240417907-0.2687140763492982,787.251246955028,492.9211859365098,710.307908104844,625.719161041491,855,453,false
527080.8000000119,target-1764240417907-0.2687140763492982,800.340596253947,478.37627052568615,759.7676691024456,558.4233677667365,855,453,false
527203.3000000119,target-1764240417907-0.2687140763492982,829.6497819249754,453.0226550615287,742.7061544060882,605.1499391631725,855,453,false
527324.8999999762,target-1764240417907-0.2687140763492982,858.665644110464,442.1596383679786,845.9646800378382,693.1016396329383,855,453,false
527326.8000000119,target-1764240417907-0.2687140763492982,858.665644110464,442.1596383679786,,,,,true
527461.8999999762,target-1764240419291-0.6555326560311723,3368.4889144605104,-2420.2908629030185,892.6928251210177,579.8369976296241,855,453,false
527579.1999999881,target-1764240419291-0.6555326560311723,2888.596119394306,-1884.656575016806,853.5113331144382,677.7536382994922,855,453,false
527682.1999999881,target-1764240419291-0.6555326560311723,1817.95121396347,-676.354207690488,879.4521045085493,675.3541421477346,855,453,false
527819.6000000238,target-1764240419291-0.6555326560311723,1043.7295960732613,83.06535986050929,931.7952243417859,771.619838779708,855,453,false
527947.3999999762,target-1764240419291-0.6555326560311723,956.9377389268202,162.5732699497365,759.6074137740129,682.9718444541446,855,453,false
528072,target-1764240419291-0.6555326560311723,902.278973645249,253.37613664155953,787.6638515912821,655.389491092183,855,453,false
528202.6000000238,target-1764240419291-0.6555326560311723,911.874881836894,408.1392327263354,771.4950742060403,699.3629032930407,855,453,false
528320.3000000119,target-1764240419291-0.6555326560311723,897.1265107665357,426.33900144221184,771.4570083972416,671.6289941542029,855,453,false
528435.1999999881,target-1764240419291-0.6555326560311723,872.8902614165875,435.4013084745547,781.5053905447411,672.568765155871,855,453,false
528552,target-1764240419291-0.6555326560311723,865.6446484218991,432.02652165263044,832.8827992512275,574.3443787101285,855,453,false
528637.6999999881,target-1764240419291-0.6555326560311723,865.6410476108501,435.6570228132594,,,,,true
528683.5,target-1764240420603-0.3158960802842431,320.391523262929,771.1656480982459,840.8678241945205,579.9612424857851,855,453,false
528815.3999999762,target-1764240420603-0.3158960802842431,310.9836894172278,772.8462286724824,763.7288519322698,600.9667548143079,855,453,false
528949.3000000119,target-1764240420603-0.3158960802842431,286.80596591750515,784.4241420365141,811.6868305809555,667.1334487187025,855,453,false
529074.5,target-1764240420603-0.3158960802842431,985.1115854647268,468.3902999184498,629.9418554284099,744.0721508685954,855,453,false
529202.6000000238,target-1764240420603-0.3158960802842431,992.8651736501797,462.63727446590536,561.7573126759202,766.2178161968113,855,453,false
529319,target-1764240420603-0.3158960802842431,992.8545454603645,460.8245989456862,691.0804673782189,676.5856403529608,855,453,false
529444.8999999762,target-1764240420603-0.3158960802842431,897.5122298158483,430.80748671783067,712.0576827311025,616.5924788493854,855,453,false
529561.8000000119,target-1764240420603-0.3158960802842431,861.4574352971385,441.9690474745825,750.5415763988287,654.7710773001658,855,453,false
529680.8999999762,target-1764240420603-0.3158960802842431,857.8668363460373,456.4725109871127,922.4277379037076,613.2898937573946,855,453,false
529682.6999999881,target-1764240420603-0.3158960802842431,857.8668363460373,456.4725109871127,,,,,true
529795.1999999881,target-1764240421646-0.8933229274061083,887.0453793624135,287.7865609206793,935.302502598455,674.9093398190272,855,453,false
529915.3999999762,target-1764240421646-0.8933229274061083,887.0453793624135,287.78656092067916,924.7475297539653,655.4726830292658,855,453,false
530034.6999999881,target-1764240421646-0.8933229274061083,879.3971192659611,343.45561544699297,933.4269496504995,674.8046968931977,855,453,false
530152.6999999881,target-1764240421646-0.8933229274061083,870.8214999761243,405.3282363027607,890.9067003170223,644.423864791877,855,453,false
530262.3000000119,target-1764240421646-0.8933229274061083,851.6090829875228,438.2550068538754,814.3765957220058,640.872403103459,855,453,false
530378.3000000119,target-1764240421646-0.8933229274061083,829.2716232399926,439.6799576178371,754.4018387715845,645.2096927539233,855,453,false
530496.8999999762,target-1764240421646-0.8933229274061083,824.480212917241,443.1452137041596,673.6175504347086,635.2049192497082,855,453,false
530618.6999999881,target-1764240421646-0.8933229274061083,845.2365151831443,449.0819852815477,637.1132990250422,672.1567039449669,855,453,false
530654.3999999762,target-1764240421646-0.8933229274061083,845.2365151831443,449.0819852815477,,,,,true
530735.1000000238,target-1764240422618-0.06374664799488194,871.3621386895192,545.0316977504076,638.7116601241627,670.9895189292258,855,453,false
530853.5,target-1764240422618-0.06374664799488194,871.3621386895192,545.0316977504076,719.0802298929389,645.078568537606,855,453,false
530978.6000000238,target-1764240422618-0.06374664799488194,938.4488914714123,503.81266394036237,664.2026348664414,626.3952644624053,855,453,false
531086.1999999881,target-1764240422618-0.06374664799488194,889.0907330021043,364.85100625487837,759.8335928480611,632.0899443344211,855,453,false
531211.5,target-1764240422618-0.06374664799488194,857.1363980948848,409.65883253011805,726.8005948662213,626.8834909941588,855,453,false
531329.6000000238,target-1764240422618-0.06374664799488194,855.3898681340855,422.4295022147365,751.990446554995,604.17986612999,855,453,false
531452.1999999881,target-1764240422618-0.06374664799488194,864.0842918006293,436.9382215503315,747.3525185061561,657.2390181714346,855,453,false
531548.6999999881,target-1764240422618-0.06374664799488194,864.0785883861573,453.2529472507048,,,,,true
531575.1999999881,target-1764240423501-0.7162419807992929,482.55773577209015,529.7190457996555,800.3108148418218,654.1606140979089,855,453,false
531695,target-1764240423501-0.7162419807992929,482.55773577209015,529.7190457996554,814.2591293633382,660.2850121660472,855,453,false
531813.5,target-1764240423501-0.7162419807992929,482.55773577209015,529.7190457996554,812.0950110840434,646.4688016633462,855,453,false
531929.1000000238,target-1764240423501-0.7162419807992929,621.9392919929219,522.0544040989948,793.7324838769811,599.182363299245,855,453,false
532070.5,target-1764240423501-0.7162419807992929,1053.7612214485962,441.25495503040094,758.0833888415299,597.5727344443138,855,453,false
532201.3999999762,target-1764240423501-0.7162419807992929,988.2010454224982,452.4228607810305,704.6574843089106,578.451953103328,855,453,false
532330.1999999881,target-1764240423501-0.7162419807992929,878.1710834915641,430.588336747713,657.4606619547303,555.1516165113143,855,453,false
532454.3999999762,target-1764240423501-0.7162419807992929,867.3160615004117,430.6280932903705,747.6264023883867,589.7937225058874,855,453,false
532579.6000000238,target-1764240423501-0.7162419807992929,847.4509438577031,445.151212458166,815.1067605023442,639.3304506433312,855,453,false
532704.8000000119,target-1764240423501-0.7162419807992929,852.8651058917518,452.40541089706005,777.4177250470301,616.551974572499,855,453,false
532747.3999999762,target-1764240423501-0.7162419807992929,852.8651000212714,454.21741416937743,,,,,true
532829.1999999881,target-1764240424710-0.39859762587595327,798.6629422743896,280.70166416112727,791.8433383296319,719.8655253666007,855,453,false
532962.1000000238,target-1764240424710-0.39859762587595327,798.5766487371822,278.6243583106373,814.0399436109275,693.2298093461603,855,453,false
533086.1999999881,target-1764240424710-0.39859762587595327,795.5692221229162,290.777987294659,738.9971078891969,661.2086112245919,855,453,false
533211.5,target-1764240424710-0.39859762587595327,831.2784911787135,355.1251549325246,764.7252429347421,691.6842704946325,855,453,false
533332.1999999881,target-1764240424710-0.39859762587595327,831.3186655163936,358.9118646197274,771.8306939036307,690.7588813837114,855,453,false
533464.5,target-1764240424710-0.39859762587595327,826.7516096425779,403.38618197814367,726.529137350908,632.018955553398,855,453,false
533595.8000000119,target-1764240424710-0.39859762587595327,851.3478119772302,431.16577179071146,766.9546964373718,729.988966989821,855,453,false
533728.1000000238,target-1764240424710-0.39859762587595327,877.3960268608188,454.4743579054524,712.0038783258055,730.3000251980374,855,453,false
533862.5,target-1764240424710-0.39859762587595327,874.136939452984,456.3596695894869,665.5501945815842,699.3292983265337,855,453,false
533985.3999999762,target-1764240424710-0.39859762587595327,869.2507502103939,456.44797370940523,703.2228984390225,629.9013477521228,855,453,false
534041.6999999881,target-1764240424710-0.39859762587595327,864.3674543892606,456.5104183059214,,,,,true
534125.5,target-1764240425992-0.26645004364731284,1117.035491154416,420.8859228624828,740.2320195982858,540.7390828627754,855,453,false
534261.6000000238,target-1764240425992-0.26645004364731284,1117.035491154416,420.8859228624828,757.7999450771115,521.3341593235267,855,453,false
534377.8999999762,target-1764240425992-0.26645004364731284,1032.7341926821346,430.34921751224704,885.8912822139306,687.3532568664646,855,453,false
534506.8000000119,target-1764240425992-0.26645004364731284,867.5181253474751,426.9766711618666,962.298779975733,938.2484383465081,855,453,false
534628.1999999881,target-1764240425992-0.26645004364731284,869.1479816215808,426.95307948043404,857.676219679691,819.2202766268816,855,453,false
534753.5,target-1764240425992-0.26645004364731284,890.3325405163768,440.9065482480274,709.3618714508029,749.7355424549966,855,453,false
534880.6999999881,target-1764240425992-0.26645004364731284,847.9831885121463,448.80718843106825,679.9440195313039,665.7181202206232,855,453,false
534956.3999999762,target-1764240425992-0.26645004364731284,847.9831885121463,448.80718843106825,,,,,true
534986.8999999762,target-1764240425992-0.26645004364731284,847.9831885121463,448.80718843106825,676.9468150710912,703.733781516546,855,453,false
535101.8000000119,target-1764240426947-0.2301359159019647,1453.9062213964828,132.1323269112336,648.7487611503622,665.3547366488998,855,453,false
535218.8000000119,target-1764240426947-0.2301359159019647,1453.9062213964828,132.13232691123352,671.802468030795,638.51602006604,855,453,false
