# --- Participant Metadata ---
# Participant Label: iNLR7amKS9XEsfYIjxvea2GnOul2
# Session ID: 1764342481142
# Session Date: 2025-11-28T15:08:01.142Z
# Consent Accepted: YES
# Consent Timestamp: N/A
# Survey Age Check: YES
# Survey Webcam Check: YES
# Survey Games Played: 위 목록에 없음 (플레이하는 주력 FPS 기재)
# Survey Main Game: 위 목록에 없음 (플레이하는 주력 FPS 기재)
# Survey Main Game (Other): Pixel Art
# Survey Aim Trainer Usage: no
# Survey Rank: -
# Survey Play Time: < 100시간
# Survey Self-Assessment: 2

# --- System & Calibration ---
# Calibration Status: validated
# Validation Error (px): 51.78
# Validation Avg. StdDev (px): 127.74
# Calibration Completed At: 2025-11-28T15:06:52.520Z
# Screen Size: 1440x765

# --- Training Summary ---
# Duration (s): 60
# Score: 24
# Accuracy (%): 61.54
# Targets Hit: 24/39
# Avg Reaction Time (ms): 1274.22
# Gaze Accuracy (%): 48.93
# Mouse Accuracy (%): 53.21

# --- Individual Task Results ---
# No structured task results were recorded for this session.

# --- Raw Gaze & Mouse Data ---
timestamp,taskId,targetX,targetY,gazeX,gazeY,mouseX,mouseY,targetHit
636714.0999999046,1,,,569.8431866339853,494.7901513882877,720,382.5,false
636884.3999999762,2,,,567.9003128225281,421.00799723437586,720,382.5,false
637320.8999999762,target-1764342421079-0.0630294306650675,504.1017247613802,418.98917107073754,840.4231049032192,241.81274637664794,720,382.5,false
637502.1999999285,target-1764342421079-0.0630294306650675,533.759698002633,734.2035010611172,883.4770424703896,215.8159879887268,720,382.5,false
637621.1999999285,target-1764342421079-0.0630294306650675,515.9307104449674,668.4425804923588,875.7296789937984,250.63795306629106,720,382.5,false
637728.7999999523,target-1764342421079-0.0630294306650675,495.60108177954845,554.4645667361375,881.9757714451792,268.69990963633245,720,382.5,false
637878.2999999523,target-1764342421079-0.0630294306650675,441.43854230008134,525.5905831641777,823.9269598295821,323.997751800801,720,382.5,false
638039.6999999285,target-1764342421079-0.0630294306650675,766.7942149363782,403.2195623845045,685.9734587410433,352.1776134381355,720,382.5,false
638195.8999999762,target-1764342421079-0.0630294306650675,801.2109943708975,371.62101335383664,586.5991379442812,396.1496332906069,720,382.5,false
638370.8999999762,target-1764342421079-0.0630294306650675,665.4158756709683,348.1250152441526,653.7645067201269,395.81667789636,720,382.5,false
638534.8999999762,target-1764342421079-0.0630294306650675,651.1378608780922,339.0695508779539,672.6495418657544,367.8441342484613,720,382.5,false
638668.5,target-1764342421079-0.0630294306650675,662.2936459227024,348.1693316332324,697.1660940106215,346.533051061027,720,382.5,false
638802.5,target-1764342421079-0.0630294306650675,674.8389267771623,358.77977337523487,831.7096998919986,349.4258244684225,720,382.5,false
638942,target-1764342421079-0.0630294306650675,682.5876916098158,364.836940697066,874.2320760000537,348.36863969457903,720,382.5,false
